venue_impact_factor,venue_single-blind,citation_p,citation_r,experience_p,experience_r,prestige,review
11.835028830376773,0.0,22.235244130326567,4.840405674098916,22.235244130326567,4.840405674098916,22.235244130326567,4.840405674098916
2.177517779304224,0.0,10.926021619491664,5.649431403989119,10.926021619491664,5.649431403989119,10.926021619491664,5.649431403989119
7.331598505621907,1.0,15.968071906720256,5.679028262190282,15.057842318652154,5.015862460433702,15.057842318652154,5.383485243172768
9.275162623399408,1.0,8.603804215051344,3.3337086105742646,8.603804215051344,3.3337086105742646,8.603804215051344,3.3337086105742646
11.835028830376773,0.0,10.153476317606227,4.839420997000814,3.805268425745332,4.397604614865272,7.526741095365884,3.796178503126309
0.022484001814770768,1.0,0.598529171677671,3.779279600489408,0.20425586684224945,4.898975213354801,0.2042558668422495,6.848385707990144
8.402094847826126,0.0,9.670721441962776,4.558177078186667,7.8720115231727075,4.2802852570549925,7.8720115231727075,4.143312050142057
15.312700240967295,1.0,19.82556421886802,4.9549056490782935,33.14912182053814,5.08791924846916,33.14912182053814,4.744942412801451
0.7034130996692456,1.0,0.598529171677671,3.779279600489408,0.7368535491284788,4.517237877122486,0.7368535491284788,5.117756604474089
4.939739354855123,1.0,7.734544348462772,5.377713189187546,7.734544348462772,5.377713189187546,7.734544348462772,5.377713189187546
12.222462366587814,0.0,18.64654322448936,4.341500380145768,18.64654322448936,4.341500380145768,18.64654322448936,4.341500380145768
8.03682607813124,1.0,0.9116102911900048,3.8233163078780663,0.9116102911900048,3.8233163078780663,0.9116102911900048,3.8233163078780663
8.938704278060557,0.0,0.598529171677671,3.779279600489408,0.9116102911900048,3.6172234145487723,0.9116102911900048,3.101564969477236
11.835028830376773,0.0,12.559307629658377,3.915615126530184,12.559307629658377,3.915615126530184,12.559307629658377,3.915615126530184
0.3794928391009628,1.0,29.565831679896274,7.416282644138064,29.565831679896274,7.416282644138064,29.565831679896274,7.416282644138064
15.236587739881475,1.0,15.373401859171919,4.787574904058681,15.688961399691683,4.776472200221907,15.688961399691683,4.615025232647958
4.381387002275589,1.0,20.40314280945551,5.82560581015498,20.40314280945551,5.82560581015498,20.40314280945551,5.9222380900759735
2.613581454640832,1.0,33.14912182053814,5.936305321592143,33.14912182053814,5.936305321592143,33.14912182053814,6.468299367393988
1.0437175234443772,1.0,6.196961384020827,5.999825393065115,6.175116791263136,5.236972940515679,6.196961384020827,5.392597498291664
14.411978542662533,0.0,6.08822202966165,3.4401341590052783,6.08822202966165,3.4401341590052783,6.08822202966165,3.4401341590052783
0.3794928391009628,1.0,11.19827410733492,4.578001702770639,9.232231458040689,4.779624598752132,9.232231458040689,5.714096070722411
8.72229189985249,0.0,2.7864372790755056,4.286794392179073,4.836021009022533,4.941483037319135,4.836021009022533,3.9572475551360387
3.5246520586680012,0.0,11.727538586753955,5.217545842719192,11.727538586753955,5.217545842719192,11.727538586753955,5.217545842719192
2.945309361942912,0.0,11.38748360303696,4.899975841222905,11.38748360303696,4.899975841222905,11.38748360303696,4.899975841222905
11.057714514790378,1.0,7.178064063478958,4.1086432704406946,7.178064063478958,4.1086432704406946,7.178064063478958,4.1086432704406946
14.411978542662533,0.0,4.360766256013745,3.753979313119902,4.360766256013745,3.753979313119902,4.360766256013745,3.753979313119902
14.411978542662533,0.0,0.598529171677671,3.779279600489408,0.2042558668422495,2.730888463674936,0.2042558668422495,2.7486753546494618
9.275162623399408,1.0,12.559307629658377,5.816067966876506,12.559307629658377,5.816067966876506,12.559307629658377,4.9515711960058635
28.033737190891376,1.0,0.54619397744938,4.226684259375654,0.9116102911900048,3.78254816765505,0.9116102911900048,3.4018685559019333
5.2296313935924035,1.0,7.953113686034586,3.9961403597841785,7.953113686034586,3.9961403597841785,7.953113686034586,3.9961403597841785
2.7250736190357467,0.0,0.6309385564234152,4.015173426241352,0.8242319201592418,4.4542377039874435,0.8242319201592418,4.4542377039874435
2.613581454640832,1.0,23.589637562226166,6.195945091544597,23.589637562226166,6.195945091544597,23.589637562226166,6.195945091544597
8.938704278060557,0.0,0.713061977423597,3.922857043881942,0.8679211056746232,3.4258756160980584,0.8679211056746232,3.4258756160980584
0.7034130996692456,1.0,8.697664319340454,6.260738174328973,8.697664319340454,6.260738174328973,8.697664319340454,6.260738174328973
2.7250736190357467,0.0,0.598529171677671,3.779279600489408,0.2042558668422495,3.336452781686136,0.2042558668422495,3.603448001820449
0.3794928391009628,1.0,0.598529171677671,3.779279600489408,0.2042558668422495,4.338950906578595,0.2042558668422495,5.482118444052809
11.057714514790378,1.0,15.581909146042198,5.23213049939782,10.381592949436094,5.607358334639015,10.381592949436094,4.972606711349264
15.312700240967295,1.0,7.852892623175438,3.6577211906493523,3.499916160425827,3.4883333060085633,6.131911215177031,3.7735522155579706
2.8363939402494878,1.0,12.956813860205251,5.939312448807999,12.956813860205251,5.939312448807999,12.956813860205251,5.939312448807999
12.222462366587814,0.0,0.598529171677671,3.779279600489408,3.805268425745332,4.397604614865272,0.2042558668422495,3.8466228776093385
17.260947373693963,0.0,4.34779931537979,4.07133524189525,4.34779931537979,4.07133524189525,4.34779931537979,4.07133524189525
1.6592707479928126,1.0,11.573316387278007,5.50394011840992,3.780821864608948,4.705901586953186,19.671119541722923,6.732760289321548
30.62050317864648,1.0,6.2425187509741455,2.5338116316765738,6.2425187509741455,2.5338116316765738,6.2425187509741455,2.5338116316765738
2.8363939402494878,1.0,9.558963991997814,4.051167369673399,9.647383295041283,4.552596590260579,9.647383295041283,4.552596590260579
4.189733351279177,0.0,13.59037098439378,4.174997911111541,16.63074526305835,3.848262264485116,13.59037098439378,4.174997911111541
15.236587739881475,1.0,10.153476317606227,4.839420997000814,3.805268425745332,4.397604614865272,15.057842318652154,4.455256578043975
28.05221766945916,0.0,2.9917655829026755,3.7083343921725964,2.9917655829026755,3.7083343921725964,2.9917655829026755,3.7083343921725964
14.411978542662533,0.0,9.163815939815818,4.689805746873854,9.163815939815818,4.689805746873854,9.163815939815818,4.689805746873854
8.402094847826126,0.0,5.632838451320695,5.203269432792231,5.755191991686398,4.525334375010958,5.755191991686398,4.859936665748123
1.6240358727244573,0.0,6.397383045326817,5.3916488892168095,6.397383045326817,5.3916488892168095,6.397383045326817,5.3916488892168095
9.275162623399408,1.0,4.47488051176928,4.638931338616088,4.47488051176928,4.638931338616088,4.47488051176928,4.638931338616088
7.728490996186067,0.0,0.660610462287194,3.9984850799683036,0.6037041285569215,3.9874605124349864,0.6037041285569215,3.9874605124349864
30.62050317864648,1.0,0.598529171677671,3.779279600489408,3.805268425745332,4.397604614865272,0.2042558668422495,2.911689094665513
20.98172167756497,0.0,0.6443038771265864,4.398199889211919,3.805268425745332,4.397604614865272,0.9116102911900048,3.0954464163696565
4.381387002275589,1.0,0.8242319201592418,3.777695646152932,0.8242319201592418,3.777695646152932,0.8242319201592418,3.777695646152932
7.331598505621907,1.0,3.3334011414382014,3.6672773486512944,3.3334011414382014,3.6672773486512944,3.3334011414382014,3.6672773486512944
0.1419668259085736,1.0,17.1706181767747,8.786747997893073,17.1706181767747,8.786747997893073,17.1706181767747,8.786747997893073
5.2296313935924035,1.0,0.598529171677671,3.779279600489408,0.7368535491284788,3.180001416330668,0.7368535491284788,3.6460763451772964
18.42226210250916,0.0,21.693438052246197,5.314959681519699,21.693438052246197,5.314959681519699,21.693438052246197,5.314959681519699
3.199741887578938,1.0,10.37272784141675,6.682428935602792,10.37272784141675,6.682428935602792,10.37272784141675,6.682428935602792
1.6240358727244573,0.0,0.598529171677671,3.779279600489408,0.2042558668422495,3.6093197486306807,0.2042558668422495,4.492210013926131
2.945309361942912,0.0,14.473038192003937,5.168289892887078,3.805268425745332,4.397604614865272,25.982541539254406,5.075567980952325
8.72229189985249,0.0,9.603694109525902,4.818613985571586,9.603694109525902,4.818613985571586,9.603694109525902,4.818613985571586
4.189733351279177,0.0,0.48335696075150847,4.369049993091484,0.2042558668422495,4.5777118485393125,0.2042558668422495,4.549066901559104
12.377592805523268,0.0,14.43320864640371,4.2584962521601275,14.43320864640371,4.2584962521601275,14.43320864640371,4.2584962521601275
14.411978542662533,0.0,3.1236692300417355,3.449640749903081,3.1236692300417355,3.449640749903081,3.1236692300417355,3.449640749903081
12.222462366587814,0.0,0.54619397744938,4.226684259375654,3.805268425745332,4.397604614865272,0.7368535491284788,3.1727768912312557
2.613581454640832,1.0,3.2460227704074383,3.9562836198705713,3.7729378365238873,4.500239499282014,3.2460227704074383,3.9562836198705713
0.7034130996692456,1.0,0.598529171677671,3.779279600489408,0.7368535491284788,5.161983067961283,0.7368535491284788,5.177554335161688
4.7317044481035335,0.0,0.598529171677671,3.779279600489408,0.9116102911900048,5.596585808850169,0.9116102911900048,3.824221608401294
7.388606460233491,1.0,18.514765276796428,4.74451140159425,24.912905332114168,5.010737544693494,24.912905332114168,5.010737544693494
11.835028830376773,0.0,17.40093922393869,4.380895979740958,17.40093922393869,4.380895979740958,17.40093922393869,4.380895979740958
12.222462366587814,0.0,0.6309385564234152,4.015173426241352,0.7368535491284788,3.1104264743715424,0.7368535491284788,3.1104264743715424
8.971148179931241,1.0,25.982541539254402,5.447772250590465,25.982541539254402,5.447772250590467,25.982541539254406,4.834454264006085
17.260947373693963,0.0,11.994623622566262,2.8281551657487483,11.994623622566262,2.8281551657487483,11.994623622566262,2.8281551657487483
8.72229189985249,0.0,13.553554127094785,3.4304897918970623,13.553554127094785,3.4304897918970623,13.553554127094785,3.4304897918970623
0.3794928391009628,1.0,20.40314280945551,8.09763609374091,20.40314280945551,8.09763609374091,20.40314280945551,8.09763609374091
20.98172167756497,0.0,8.177431624382644,3.480947057548778,8.177431624382644,3.480947057548778,8.177431624382644,3.480947057548778
10.693065543384618,0.0,12.671002966727864,4.838282682798054,5.510484910954992,3.5467314703277624,5.510484910954992,3.5467314703277624
4.788023974063692,1.0,0.44915551563744543,4.378001816421592,0.9116102911900048,4.444661215889695,0.9116102911900048,4.7066827259568385
8.402094847826126,0.0,13.634060169909162,4.08220538810104,13.634060169909162,4.08220538810104,13.634060169909162,4.08220538810104
2.177517779304224,0.0,16.545984504526256,4.6702907551374455,16.545984504526256,4.6702907551374455,16.545984504526256,4.6702907551374455
11.057714514790378,1.0,15.057842318652154,5.871057778755237,15.057842318652154,5.871057778755237,15.057842318652154,5.871057778755237
18.42226210250916,0.0,16.815916367498957,4.389782645539326,16.727497064455488,3.7373317700267363,16.727497064455488,3.7373317700267363
12.222462366587814,0.0,0.598529171677671,3.779279600489408,0.9116102911900048,3.5793251451056145,0.9116102911900048,2.7007669840498494
12.377592805523268,0.0,4.955534355418234,3.302149456593851,3.780821864608948,4.705901586953186,0.6037041285569215,3.1757051188172327
4.381387002275589,1.0,0.713061977423597,3.922857043881942,0.6037041285569215,3.5335245424231347,0.6037041285569215,3.5335245424231347
0.1419668259085736,1.0,21.693438052246197,8.526995313329643,21.693438052246197,8.526995313329643,21.693438052246197,8.526995313329643
4.189733351279177,0.0,8.39432846738823,4.687359327813578,8.39432846738823,4.687359327813578,8.39432846738823,4.687359327813578
4.381387002275589,1.0,5.510484910954992,3.9615881645816637,5.510484910954992,3.9615881645816637,5.510484910954992,3.9615881645816637
0.25932048034025273,1.0,14.362119287127786,8.66941176315444,14.362119287127786,8.66941176315444,14.362119287127786,8.66941176315444
2.5234826987157355,1.0,0.7724391524951401,4.028929006311072,0.8679211056746232,4.101987340404225,0.8679211056746232,4.101987340404225
14.795211946735686,1.0,0.598529171677671,3.779279600489408,0.2042558668422495,3.336452781686136,0.2042558668422495,2.841729809231785
7.252614758518616,1.0,0.48335696075150847,4.369049993091484,3.805268425745332,4.397604614865272,0.2042558668422495,4.0314211010659005
11.057714514790378,1.0,4.183927649926806,4.1079327711727505,4.183927649926806,3.4356137884391313,4.183927649926806,3.4356137884391313
7.388606460233491,1.0,4.836021009022533,4.85379753926327,4.836021009022533,4.853797539263269,4.836021009022533,4.725248538218811
1.6240358727244573,0.0,0.713061977423597,3.922857043881942,0.4039799976995855,3.6686722030491294,0.2042558668422495,4.483639790491528
11.835028830376773,0.0,0.713061977423597,3.922857043881942,0.7347716851030659,3.049987053017512,0.7347716851030659,3.049987053017512
2.8363939402494878,1.0,12.445043286282687,5.110763772741199,14.151088579427743,5.86098279963476,13.457221563822225,6.136330153940983
7.331598505621907,1.0,5.755191991686398,4.781894404713115,5.755191991686398,4.781894404713114,5.755191991686398,4.836441601319421
3.199741887578938,1.0,0.6536342970688049,4.354354191064816,3.805268425745332,4.397604614865272,0.7368535491284788,4.421977081075983
2.885981092123484,0.0,6.131911215177031,4.395412437356526,6.131911215177031,4.395412437356526,6.131911215177031,4.395412437356526
28.05221766945916,0.0,33.14912182053814,5.738361261566783,33.14912182053814,5.738361261566783,33.14912182053814,4.091636475636859
30.62050317864648,1.0,0.54619397744938,4.226684259375654,3.805268425745332,4.397604614865272,0.7368535491284788,3.01201210558412
7.728490996186067,0.0,5.872958394321914,3.3891095110795884,5.872958394321914,3.3891095110795884,5.872958394321914,3.3891095110795884
7.331598505621907,1.0,17.188435003321317,5.298252227049222,17.188435003321317,5.298252227049222,17.188435003321317,5.298252227049222
4.189733351279177,0.0,0.6875820584511396,4.479446763586742,0.20425586684224947,4.0114043442320515,0.2042558668422495,4.601064454487083
4.189733351279177,0.0,15.486570494373751,4.4744537679361915,15.486570494373751,4.4744537679361915,15.486570494373751,4.4744537679361915
2.8363939402494878,1.0,4.219175693277944,5.28741420339418,4.219175693277944,5.28741420339418,4.219175693277944,5.28741420339418
7.728490996186067,0.0,19.82556421886802,4.9549056490782935,5.755191991686398,4.911736290422106,5.755191991686398,4.659081672706754
3.199741887578938,1.0,11.486048839727523,5.631115877015405,11.486048839727523,5.631115877015405,11.486048839727523,5.631115877015405
7.331598505621907,1.0,7.9587450816311005,4.19684152995086,7.9587450816311005,4.19684152995086,7.9587450816311005,4.19684152995086
2.7250736190357467,0.0,9.022755710377574,4.796965374008078,9.022755710377574,4.796965374008078,9.022755710377574,4.796965374008078
8.03682607813124,1.0,10.437778010260546,4.031666140406912,10.437778010260546,4.031666140406912,10.437778010260546,4.031666140406912
0.25932048034025273,1.0,0.6512567797368043,4.678526850368416,0.2042558668422495,4.822893251615898,0.2042558668422495,6.249799223325608
12.222462366587814,0.0,29.0564176867088,5.145568022342573,22.235244130326567,4.011118626056208,22.235244130326567,4.058646612386866
20.98172167756497,0.0,28.0016682728182,4.207917992766923,28.0016682728182,4.207917992766923,28.0016682728182,4.207917992766923
3.199741887578938,1.0,7.022677049263161,5.267608564929164,7.022677049263161,5.267608564929164,7.022677049263161,5.267608564929164
12.377592805523268,0.0,0.713061977423597,3.922857043881942,0.6037041285569215,3.04455474168201,0.6037041285569215,3.04455474168201
15.312700240967295,1.0,9.647383295041283,3.5953821819442844,9.647383295041283,3.5953821819442844,9.647383295041283,3.5953821819442844
7.252614758518616,1.0,6.346810317251735,3.9998502196615378,6.346810317251735,4.288049751770665,6.346810317251735,4.288049751770665
15.236587739881475,1.0,8.39432846738823,4.344864163557723,8.39432846738823,4.344864163557725,8.39432846738823,4.120091571111423
1.6240358727244573,0.0,15.409281274138468,4.290973727381264,15.409281274138468,4.290973727381264,15.409281274138468,4.290973727381264
12.377592805523268,0.0,7.526741095365884,4.441391278793079,7.526741095365884,4.441391278793079,7.526741095365884,4.684648044542504
12.222462366587814,0.0,8.552121490606698,4.5517170321653095,8.552121490606698,4.5517170321653095,8.552121490606698,4.5517170321653095
2.5234826987157355,1.0,10.895769543849532,5.139679282878896,10.895769543849532,5.139679282878896,10.895769543849532,5.139679282878896
4.593782420463162,0.0,8.13317884578615,4.8669196022773225,8.13317884578615,4.8669196022773225,8.13317884578615,4.8669196022773225
7.331598505621907,1.0,4.219175693277944,4.204346957635365,4.219175693277944,4.204346957635365,4.219175693277944,4.204346957635365
12.222462366587814,0.0,15.409281274138468,3.8289438053140916,15.409281274138468,3.8289438053140916,15.409281274138468,3.8289438053140916
2.945309361942912,0.0,17.730492564053833,3.9964611950002182,17.730492564053833,3.9964611950002182,17.730492564053833,3.9964611950002182
8.72229189985249,0.0,0.6536342970688049,4.354354191064816,3.805268425745332,4.397604614865272,0.7368535491284788,3.2885198947434398
0.1419668259085736,1.0,5.755191991686398,7.023107843075677,5.755191991686398,7.023107843075677,5.755191991686398,7.023107843075677
1.6592707479928126,1.0,15.688961399691683,7.259866957835008,15.688961399691683,7.259866957835008,15.688961399691683,7.259866957835008
5.2296313935924035,1.0,8.420298321215958,4.377238803013726,5.510484910954992,4.492365550506877,5.510484910954992,4.948167825239457
15.236587739881475,1.0,5.510484910954992,3.6790633920906366,5.510484910954992,3.6790633920906366,5.510484910954992,3.6790633920906366
9.275162623399408,1.0,16.001555834470686,4.711432491020057,16.001555834470686,4.711432491020057,16.001555834470686,4.711432491020057
12.377592805523268,0.0,9.647383295041283,3.694264268231161,9.647383295041283,3.694264268231161,9.647383295041283,3.694264268231161
7.388606460233491,1.0,0.598529171677671,3.779279600489408,0.7368535491284788,3.317507148114015,0.7368535491284788,3.6516915897851234
14.795211946735686,1.0,7.7856939162210015,3.5780238944451064,7.7856939162210015,3.5780238944451064,7.7856939162210015,3.5780238944451064
8.727797182859028,1.0,4.317077070498364,5.1365711657474415,4.317077070498364,5.1365711657474415,4.317077070498364,5.1365711657474415
12.377592805523268,0.0,9.946931663837344,4.949926893391941,9.946931663837344,4.949926893391941,9.946931663837344,4.949926893391941
28.05221766945916,0.0,6.153272198505445,3.647086060635069,6.153272198505445,3.647086060635069,6.153272198505445,3.647086060635069
8.971148179931241,1.0,4.435177686410553,3.6941442416926753,4.435177686410553,3.6941442416926753,4.435177686410553,3.6941442416926753
8.727797182859028,1.0,23.077195096084438,4.8170090879468725,22.235244130326567,5.108427314740389,22.235244130326567,5.072599647854221
7.252614758518616,1.0,11.817785016479325,5.09318696250224,11.817785016479325,5.09318696250224,11.817785016479325,5.09318696250224
7.331598505621907,1.0,0.598529171677671,3.779279600489408,0.9116102911900047,3.297476368111506,0.9116102911900048,3.7030084011073607
2.945309361942912,0.0,5.510484910954992,4.620293026764568,5.510484910954992,4.620293026764568,5.510484910954992,4.620293026764568
11.835028830376773,0.0,7.937061692016503,4.275940378913492,7.937061692016503,4.275940378913492,7.937061692016503,4.275940378913492
5.2296313935924035,1.0,17.874876796148882,4.905718776348767,17.874876796148882,4.905718776348767,17.874876796148882,4.905718776348767
2.177517779304224,0.0,0.7724391524951401,4.028929006311072,0.7347716851030659,4.349811577115866,0.7347716851030659,4.349811577115866
30.62050317864648,1.0,6.6480805893934285,2.390957515580417,6.6480805893934285,2.390957515580417,6.6480805893934285,2.390957515580417
7.331598505621907,1.0,22.235244130326567,5.453443518816023,22.235244130326567,5.453443518816023,22.235244130326567,5.453443518816023
11.835028830376773,0.0,7.903833389073411,4.512812800979658,3.780821864608948,4.705901586953186,7.837258678787633,4.1060508668884905
2.7250736190357467,0.0,14.43320864640371,5.025815150089978,14.43320864640371,5.025815150089978,14.43320864640371,5.025815150089978
7.388606460233491,1.0,10.679757166874916,4.7049004182357255,4.836021009022533,4.9556169352797586,4.836021009022533,4.525138930860949
7.252614758518616,1.0,5.173252959988762,4.685516723425922,5.173252959988762,4.685516723425922,5.173252959988762,4.685516723425922
1.0437175234443772,1.0,9.648899819211385,4.957213531582974,15.486570494373751,5.659847709537084,15.486570494373751,5.659847709537084
4.788023974063692,1.0,0.9116102911900048,4.211290042665127,0.9116102911900048,4.211290042665127,0.9116102911900048,4.211290042665127
5.2296313935924035,1.0,30.420652397985247,5.463313909656155,30.420652397985247,5.463313909656155,30.420652397985247,5.463313909656155
2.177517779304224,0.0,13.007967021701008,5.137196668786313,8.39432846738823,5.248587395993404,8.39432846738823,5.270240568190461
8.938704278060557,0.0,19.82556421886802,4.9549056490782935,33.14912182053814,5.08791924846916,33.14912182053814,4.234659680934748
15.312700240967295,1.0,13.457221563822225,4.5111026136938355,13.457221563822225,4.5111026136938355,13.457221563822225,4.5111026136938355
1.6240358727244573,0.0,8.176536774509664,5.64315214043617,8.176536774509664,5.64315214043617,8.176536774509664,5.64315214043617
20.98172167756497,0.0,21.368591428282272,4.572139996967203,21.368591428282272,4.572139996967203,21.368591428282272,4.572139996967203
3.199741887578938,1.0,15.057842318652154,5.243099275099364,15.057842318652154,5.243099275099364,15.057842318652154,5.376489691617408
3.199741887578938,1.0,12.799826936476892,4.6548422779946295,7.5267410953658835,4.188223001494136,7.526741095365884,4.512593359991833
2.945309361942912,0.0,4.652969379289117,5.380937633183459,4.652969379289117,5.380937633183459,4.652969379289117,5.380937633183459
4.189733351279177,0.0,4.219175693277944,3.676196726893788,4.219175693277944,3.676196726893788,4.219175693277944,3.676196726893788
0.022484001814770768,1.0,15.486570494373751,8.822626785567605,15.486570494373751,8.822626785567605,15.486570494373751,8.822626785567605
5.2296313935924035,1.0,23.17206848255853,5.644674663173287,23.17206848255853,5.644674663173287,23.17206848255853,5.644674663173287
1.0437175234443772,1.0,7.8720115231727075,5.872253964668862,7.8720115231727075,5.872253964668862,7.8720115231727075,5.872253964668862
11.057714514790378,1.0,11.780486461432195,4.688017862003148,8.042459498791395,4.0281516713382715,11.780486461432195,4.688017862003148
7.728490996186067,0.0,20.337931457952013,3.827179877252645,20.337931457952013,3.827179877252645,20.337931457952013,3.827179877252645
15.236587739881475,1.0,0.598529171677671,3.779279600489408,0.2042558668422495,3.4891047012427228,0.2042558668422495,2.7094648895309468
28.033737190891376,1.0,10.051563323873072,5.188805092389436,17.874876796148882,5.29300177308709,17.874876796148882,4.987171787658875
20.98172167756497,0.0,18.962102765009124,4.670059909315225,22.235244130326567,3.6420218807723113,22.235244130326567,3.6420218807723113
15.312700240967295,1.0,27.169899229913778,4.994385923513872,27.169899229913778,4.994385923513872,27.169899229913778,4.994385923513872
10.693065543384618,0.0,5.510484910954992,4.526663972056704,5.510484910954992,4.526663972056704,5.510484910954992,4.136885997271843
5.2296313935924035,1.0,0.6939627760060803,4.7977325655677,0.2042558668422495,6.759365992580082,0.2042558668422495,4.414007826992304
2.613581454640832,1.0,11.51806283909084,6.45654929556674,11.51806283909084,6.45654929556674,11.51806283909084,6.45654929556674
8.72229189985249,0.0,17.874876796148882,5.558620568162024,17.874876796148882,5.577780508786372,17.874876796148882,4.913719456623361
8.72229189985249,0.0,7.897347933890317,3.994425175126084,7.897347933890317,3.994425175126084,7.897347933890317,3.994425175126084
2.945309361942912,0.0,12.559307629658377,5.356920669108515,12.559307629658377,5.356920669108515,12.559307629658377,5.356920669108515
28.033737190891376,1.0,0.598529171677671,3.779279600489408,0.7368535491284788,3.13791921803711,0.7368535491284788,2.581692442066756
1.6240358727244573,0.0,10.381592949436094,5.199294839473245,10.381592949436094,5.199294839473245,10.381592949436094,5.199294839473245
8.971148179931241,1.0,20.40314280945551,4.327132850747323,20.40314280945551,4.327132850747323,20.40314280945551,4.327132850747323
4.788023974063692,1.0,14.78377882485041,4.949164390561762,14.78377882485041,4.949164390561762,14.78377882485041,4.949164390561762
11.835028830376773,0.0,18.962102765009124,3.486587423134239,18.962102765009124,3.486587423134239,18.962102765009124,3.486587423134239
28.05221766945916,0.0,21.76535738498712,3.7557779646903695,21.76535738498712,3.7557779646903695,21.76535738498712,3.7557779646903695
1.6240358727244573,0.0,0.598529171677671,3.779279600489408,0.2042558668422495,3.965965419250635,0.2042558668422495,4.815863468177152
11.835028830376773,0.0,0.598529171677671,3.779279600489408,0.2042558668422495,3.336452781686136,0.2042558668422495,2.9252933196349007
4.788023974063692,1.0,10.797101949982531,6.131361919462511,10.797101949982531,6.131361919462511,10.797101949982531,6.131361919462511
