,quality,venue_area,venue_impact_factor,venue_single-blind,review,embedded_prestige,embedded_citation_0,embedded_citation_1,embedded_citation_2,embedded_citation_3,embedded_citation_4,embedded_citation_5,embedded_citation_6,embedded_citation_7,embedded_experience_0,embedded_experience_1,embedded_experience_2,embedded_experience_3,embedded_experience_4,embedded_experience_5,embedded_experience_6,embedded_experience_7
22,0.600735799666447,3.0,8.402094847826126,0.0,4.706463441581394,0.9116102911900048,1.6470721287506696,5.191756757117477,1.5379597162195222,190.0,141753.6,80053822.8,65304811764.0,48228559132194.0,1.9953837670432564,7.355025102583225,2.457268863593113,16.92502424115523,183.39441334224304,-364.9372618208257,45597.93199437182,-63278.77685930068
23,0.6182605222064617,4.0,5.229631393592403,1.0,6.6034877742201745,21.928709167701644,5.304805478143904,201.30184099719764,138.8726399836565,340.6666666666667,114629.55555555556,27197289.259259254,19709902510.29629,7794032950261.931,3.3250843734975586,27.80134424036552,27.306838379360116,28.352388906950377,33.89264616498578,138.1816114272646,1723.0671960973868,11708.351156529587
24,0.524394905517897,3.0,18.42226210250916,0.0,4.040327701284692,7.8720115231727075,5.459585514144159,235.0,235.0,235.0,0.0,0.0,0.0,0.0,3.1893344745704013,24.272268254758036,24.27226825475804,24.27226825475804,0.0,0.0,0.0,0.0
25,0.5377726203195131,4.0,4.381387002275589,1.0,6.641793922518961,17.1706181767747,5.131873033903107,169.333989500041,52.66115702479339,544.5,267806.25,0.0,71720187539.0625,0.0,2.024675850518044,7.573655550177823,1.965730103754153,29.180129196369677,794.1196815240867,0.0,630626.0685839169,0.0
26,0.545893004040233,3.0,15.312700240967295,1.0,4.321822233133651,8.39432846738823,3.3667009459186796,28.982753492378876,27.54098360655738,30.5,90.25,0.0,8145.0625,0.0,0.04074837803868539,1.041589985654226,1.040725839727188,1.0424548491075853,0.0018024142127478402,0.0,3.2486969943154167e-06,0.0
27,0.29934524834718224,7.0,3.524652058668001,0.0,3.880247263246998,0.7368535491284788,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.089416901604314,21.96426691227215,21.964266912272155,21.964266912272155,0.0,0.0,0.0,0.0
28,0.308152889529935,2.0,8.938704278060557,0.0,3.4258756160980584,0.8679211056746232,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.6961749385885607,14.822924551964524,14.425571698929714,15.231222502573988,12.271046649683498,3.552713678800501e-14,150.57858587870862,6.821210263296962e-13
29,0.5325546942098666,4.0,2.8363939402494873,1.0,5.845571885884919,19.771076306128855,4.335557636844247,76.36753236814715,48.0,121.5,8930.25,0.0,79749365.0625,0.0,1.558807802189225,4.753151169465024,1.915227102919843,11.796223019893363,116.55843149527536,0.0,13585.867952638799,0.0
30,0.5360278468284296,1.0,8.727797182859028,1.0,5.678682809680797,16.39416744135299,3.443119161046091,31.284387182775557,2.3869220315747928,313.8333333333333,217308.3055555556,199677199.4907407,284026368326.2755,372009520631841.06,3.024818013939919,20.590257230422317,8.27994021931687,27.67170825232621,240.2891852843311,1334.1359664407007,143881.04679334696,1586870.275320465
31,0.28462431798011273,2.0,14.795211946735684,1.0,2.838426624416719,0.7368535491284788,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.052558012201536,57.54446838914792,57.54446838914791,57.54446838914791,0.0,0.0,0.0,0.0
32,0.508670683302185,5.0,1.0437175234443772,1.0,5.714354469961963,8.014097284874572,2.8715015939047412,17.663521732655695,16.42105263157895,19.0,49.0,0.0,2401.0,0.0,1.0834778940467005,2.9549386642589974,2.896139389878396,3.0149317191184553,0.3581507614138179,0.0,0.12827196790129752,0.0
33,0.486284267809938,4.0,4.381387002275589,1.0,4.195524834937929,4.360766256013745,2.7319159025128052,15.36229149573722,7.492063492063492,31.5,756.25,0.0,571914.0625,0.0,1.4725805039886521,4.3604728529360015,1.9000685704546234,10.006861750595919,81.12355859434777,0.0,6581.031759010576,0.0
34,0.5216757995971989,1.0,8.97114817993124,1.0,3.8466102371915314,7.8720115231727075,5.030437921392435,152.99999999999997,153.0,153.0,0.0,0.0,0.0,0.0,2.7166958563513095,15.130247052994314,15.13024705299431,15.13024705299431,0.0,0.0,0.0,0.0
35,0.6109770648626949,2.0,8.938704278060557,0.0,4.7263606065306165,17.874876796148882,7.5678626054638825,1935.0000000000005,1935.0000000000002,1935.0,0.0,0.0,0.0,0.0,3.5824798798042794,35.96261331537685,35.96261331537685,35.96261331537685,0.0,0.0,0.0,0.0
36,0.5871867812624184,0.0,12.377592805523264,0.0,4.692790583590693,18.992571414780336,3.7701677454897573,43.387342256433385,2.944481163251818,513.6666666666666,472230.2222222222,228402341.92592594,334502074170.0741,269646221709390.0,3.6355386423279037,37.92227393874347,32.4460907622295,42.893244518730775,318.02450777344825,-3918.6628990560716,151709.38131681606,-3115577.099005952
37,0.41740138645977914,3.0,0.37949283910096276,1.0,5.788694195941051,0.8679211056746232,1.6887821158714889,5.412884423164535,2.1798012479778137,67.83333333333333,21148.472222222223,5500602.074074075,1878209295.803241,604894768687.0784,1.4346472587904984,4.1981638821706015,1.782629718451364,16.735394369056554,532.9268972503663,12833.437194755343,689208.4936754884,27843220.685439423
38,0.5538935522739737,4.0,14.411978542662531,0.0,4.0059002208648335,13.553554127094785,4.411992578729497,82.43355531590201,17.3006362344802,211.66666666666666,24849.55555555555,-1033360.7407407403,926250616.962963,-64196387839.91766,2.129870759986255,8.413779344211411,2.756049324566866,17.907192391820537,209.10362797757784,470.0586218748528,65586.49085007793,245727.40799043025
39,0.5316375031809792,3.0,11.835028830376773,0.0,3.9156151265301835,12.559307629658377,5.004248493871236,149.04503280478298,81.62972437888354,205.8,13910.16,-267321.6960000004,373353448.0032,-17522332712.7053,2.5646656098222547,12.996311803972537,4.280092285119247,20.710033984339724,138.181446970345,-695.8460035936176,43041.62294323595,-395231.620778001
40,0.4982652061888972,2.0,14.795211946735684,1.0,4.175429538099598,10.064000500945111,3.9293603081306205,50.87442330298357,6.487585164852027,342.5,476461.25,725558202.0,1358297554448.5625,2449859690729294.5,2.5329825903214016,12.591003995148077,3.568062053720264,26.22061114961182,485.72386394205876,5110.958674463693,425086.1032171143,8136374.598974276
41,0.5995046175976506,4.0,2.8363939402494873,1.0,6.968171617566254,12.559307629658377,4.495446180330517,89.60814145718928,4.914906289091072,254.6,33797.03999999999,54454.51199999929,1853127572.0352,13172983154.566994,3.2517843485756557,25.836399954850396,24.51255970295456,27.22009050752908,74.43538960731135,97.16180867338862,7336.021354086532,10440.426622086292
42,0.28432226751896156,2.0,10.69306554338462,0.0,3.402014754541318,0.7368535491284788,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.077604938382523,59.0039823085218,59.00398230852181,59.00398230852181,0.0,0.0,0.0,0.0
43,0.3208627357180922,4.0,4.593782420463162,0.0,3.912551958624452,25.046054752685727,2.6441335153472676,14.071247279470288,1.9899497487437188,99.5,9702.25,0.0,94133655.0625,0.0,3.7299448887194044,41.676811238298136,38.794110473807656,44.77371883975691,267.7293037488701,0.0,71678.98008585475,0.0
44,0.4912536678451563,2.0,14.795211946735684,1.0,5.6032625416731205,15.215622088912037,3.0271480280529053,20.638288755694976,3.1673184357541895,147.5,41126.25,8743065.0,3785853365.0625,1198564923187.5,1.5745572380503312,4.828603222968033,1.9173855377879505,12.211235570268872,128.19372977960117,84.14907111132806,17697.778738020068,35957.94427750006
45,0.4727444094260534,1.0,1.6592707479928126,1.0,5.131634557701972,7.8720115231727075,2.833213344056216,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
46,0.5309803060342195,1.0,2.613581454640832,1.0,6.46702604685359,20.40314280945551,4.007333185232471,55.000000000000014,55.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
47,0.5406128281385728,5.0,20.981721677564966,0.0,3.633656445783754,11.521284311786616,2.1242476210246797,8.366600265340757,1.971830985915493,35.5,1190.25,0.0,1416695.0625,0.0,0.8346175253026454,2.303932683791989,2.243403188142122,2.366095332083785,0.2903013090637204,1.1102230246251565e-16,0.08427485004410974,5.204170427930421e-17
48,0.43033601393664,8.0,11.057714514790378,1.0,4.026933920763416,0.6037041285569215,1.9356005054539454,6.928203230275509,6.0,8.0,16.0,0.0,256.0,0.0,0.0695629141779682,1.0720395055673875,1.069450925979236,1.0746343507485845,0.005570286311662717,-1.8431436932253575e-18,3.102808959389704e-05,-1.7364175418713157e-20
49,0.3837332483926694,5.0,20.981721677564966,0.0,3.311113941165105,7.113013894635163,2.7281193063849583,15.304077656473211,2.8267545714788915,60.833333333333336,4641.472222222222,271360.574074074,50799658.96990738,5479379485.920779,2.1459193528055978,8.549897997885193,2.7692022719544735,17.726347746276435,179.10106230904805,-76.12089532858697,52982.21528906014,64921.47073739697
50,0.3474169742899382,6.0,2.5234826987157355,1.0,4.127234680262194,0.7347716851030659,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.988034657862257,7.301170354674856,1.9631723951057898,27.15354427399148,684.0078780916325,0.0,467866.7772914176,0.0
51,0.4697594119555532,2.0,10.69306554338462,0.0,3.7144108615331746,0.9116102911900048,2.772588722239781,15.999999999999998,16.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
52,0.5574040858385371,1.0,3.199741887578938,1.0,6.353050632017416,16.860646485027047,4.395590968368008,81.0925397308532,23.485714285714288,280.0,71824.0,0.0,5158686976.0,0.0,2.053517262554992,7.795270959261989,2.1252778076771177,28.592144099377528,756.7444548712559,0.0,572662.1699783943,0.0
53,0.5697286341897071,4.0,14.411978542662531,0.0,4.0150103797902466,15.915116107057385,4.314296580779795,74.76101660777826,3.961214183864773,242.5,22996.25,-2392920.0,1006233550.0625,-183427288500.0,3.4680928939259013,32.075512672428374,31.440753172538095,32.63959862413404,31.98001376427949,-185.3806303561237,2286.2538064895457,-19761.583701398813
54,0.2973971194170066,3.0,18.42226210250916,0.0,2.9858509731337164,0.7368535491284788,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.1991591410263545,24.51191046930338,24.511910469303377,24.511910469303377,0.0,0.0,0.0,0.0
55,0.37604690548288533,5.0,2.1775177793042237,0.0,4.2529391089521695,9.647383295041283,1.7482537807332401,5.744562646538029,1.9411764705882353,17.0,256.0,0.0,65536.0,0.0,0.27346556574035313,1.314512094181969,1.2668465948111274,1.363971022875333,0.13247490549291618,0.0,0.017549600585357074,0.0
56,0.5487000061087003,4.0,4.593782420463162,0.0,4.5798929272277205,8.39432846738823,4.924038563460561,137.55702569559745,31.404968437440978,279.0,51400.0,5951328.0,4990405484.8,1088870321280.0,2.9413153007726938,18.94074270906142,6.496499099934011,32.77528346243579,552.5105336373431,1394.3274614111658,438770.0983455066,671746.190627344
57,0.47070596896251826,1.0,1.6592707479928126,1.0,5.180208269245586,8.39432846738823,4.0943445622221,59.999999999999986,60.0,60.0,0.0,0.0,0.0,0.0,2.8374032055615226,17.07137707119337,17.07137707119337,17.07137707119337,0.0,0.0,0.0,0.0
58,0.5713134604074427,3.0,4.7317044481035335,0.0,4.796788499737092,6.2425187509741455,1.9931165039936414,7.338368215846425,1.7766886200030632,182.75,98013.1875,35430413.15625,22414971690.45703,11575492426286.66,2.283922457519671,9.815104331955599,3.452690130896244,17.673445026808217,166.63279472131111,337.856569932829,47680.959463189385,187659.94820954473
59,0.621169086848401,1.0,2.7250736190357467,0.0,5.486180926111588,7.526741095365884,5.590959133890037,267.9925372095275,185.82147477360934,386.5,77562.25,0.0,6015902625.0625,0.0,2.9010049142525807,18.192418006832437,18.152043029458714,18.23288278890722,1.4739418587080158,-7.882583474838611e-15,2.1725046028516397,-1.9317880628477724e-14
60,0.4764326937649634,2.0,30.620503178646477,1.0,2.9765029680472312,9.647383295041283,1.416606672028108,4.123105625617661,1.8888888888888888,9.0,64.0,0.0,4096.0,0.0,1.7953154789423853,6.021374038907723,1.946318733782023,18.628472658215955,310.7630482614675,0.0,96573.67216475916,0.0
61,0.4699400339685801,3.0,8.402094847826126,0.0,4.462726653691465,5.829269208806533,1.9356005054539456,6.92820323027551,1.959183673469388,24.5,552.25,0.0,304980.0625,0.0,3.1154439897345076,22.54343718655603,20.425715559660695,24.88072247455891,110.84379067182344,0.0,12286.345930499014,0.0
62,0.5911286544712726,3.0,28.033737190891376,1.0,3.6806014178570123,5.755191991686398,5.795886806643954,328.9437641907809,318.2470588235294,340.0,7396.0,0.0,54700816.0,0.0,2.9478350515039082,19.064635064968645,17.896936469376485,20.308521002035775,48.975715129695814,-1.1368683772161603e-13,2398.6206724651156,-1.0913936421275139e-11
63,0.5868056970043575,4.0,4.381387002275589,1.0,6.1071617443183435,15.057842318652154,2.968569794720174,19.464062075445963,3.6161951911475834,87.0,18479.333333333332,4262912.5,1427620656.3333333,438458086872.5,1.7534690974983491,5.774600621108054,2.5435454675471565,13.72648569363601,250.1544939862441,6166.288008524246,316495.07007066027,13170003.86025984
64,0.6012553830797264,3.0,28.033737190891376,1.0,4.578439414687653,11.344445705699679,4.417022820583899,82.84926070883189,21.618897637795275,317.5,93942.25,0.0,8825146335.0625,0.0,1.5664769256450766,4.789743809975913,1.9164635539421917,11.970822882601286,120.358954721408,0.0,14486.27798162994,0.0
65,0.48118485662067967,1.0,1.6592707479928126,1.0,5.1309367159128305,4.219175693277944,1.5317066167115299,4.626065009182741,1.4924623115577886,33.666666666666664,2134.2222222222226,69717.92592592597,6832356.7407407435,371983866.99588495,3.798948584696948,44.65420968320456,41.434793633738124,47.56288388477541,226.59809266819786,-2391.1713318554403,77020.04340129778,-1354587.1576032932
66,0.4832458022444573,1.0,1.6592707479928126,1.0,5.969575208651876,10.657376550322757,1.4113688348657532,4.101565929702348,1.489208633093525,23.666666666666668,1027.5555555555554,23291.259259259252,1583805.629629629,59832657.119341545,1.960411364419705,7.102248076473958,2.712414080295328,12.99462133523633,73.56373511290101,-402.12373812042193,8117.434685641598,-73954.31038425074
67,0.5574189123990799,8.0,11.057714514790378,1.0,4.109107743841563,7.526741095365884,5.805134968916488,331.9999999999999,332.0,332.0,0.0,0.0,0.0,0.0,2.7863102529274877,16.22105764725755,16.221057647257553,16.221057647257553,0.0,0.0,0.0,0.0
68,0.4824930257506795,3.0,11.835028830376773,0.0,3.052957347388025,4.544296566562299,1.7481006648137283,5.74368312988193,2.4787591476043636,13.666666666666666,268.55555555555554,5920.259259259258,241651.29629629632,7828413.230452675,1.1503621878591173,3.159336975989363,1.5939777857678927,9.509981336254008,143.83414589949163,1325.0350285269649,34617.87630207416,552479.5648296747
69,0.5505409936978989,4.0,1.6240358727244573,0.0,5.734795049452515,7.8720115231727075,5.235835005716825,187.88592668503964,66.55365922704117,431.8,269191.76000000007,186520428.86400002,219769887689.66724,211489494478343.3,2.5915276453673592,13.350150328803084,4.2517910438006945,24.22143911115659,428.7351083311008,9049.123169808416,512659.3601967065,16243840.500970414
70,0.30044804307729706,8.0,11.057714514790378,1.0,2.9310015103411544,0.9116102911900048,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0285556178747832,20.667359455899497,20.667359455899497,20.667359455899497,0.0,0.0,0.0,0.0
71,0.48624121581501367,3.0,9.275162623399408,1.0,3.6568065489220585,4.448168298055542,1.3484068865880905,3.851285106843082,1.3313161875945536,55.75,8992.6875,984699.28125,188692999.76953125,29516976392.51953,3.2761815612931704,26.47448823805216,23.644990198563914,30.791252974681264,347.5772295584869,6856.661260549478,271680.5507879513,7944064.416542635
72,0.5240791709922558,1.0,1.6592707479928126,1.0,6.738841583456576,17.325532082350403,2.9333588978658067,18.790640457550488,3.225681103508306,96.91666666666667,16147.243055555555,2935195.228009259,1082301569.8574939,333702806940.29987,1.9240533268191229,6.848662151295382,2.5395635042802835,16.230793836911214,288.9414689762171,6007.652200600535,324981.3555290666,12567208.466446213
73,0.3357138418004768,1.0,7.38860646023349,1.0,3.432717585953912,0.7368535491284788,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.995791472408534,2.7068659033501157,2.7068659033501157,2.7068659033501157,0.0,0.0,0.0,0.0
74,0.5644838892371056,1.0,8.97114817993124,1.0,4.797297554262386,7.850744085064797,5.238432675479542,188.37462674150154,183.86010362694302,193.0,1764.0,0.0,3111696.0,0.0,2.9590462250749354,19.279574608701047,19.13293495600562,19.427338144783533,5.719470299291153,3.019806626980426e-14,32.71234050447363,2.8421709430404007e-13
75,0.46294665845198096,1.0,8.72229189985249,0.0,3.8769329707464055,22.235244130326567,5.0238805208462765,152.0,152.0,152.0,0.0,0.0,0.0,0.0,4.102333149466789,60.48123486878301,60.48123486878304,60.481234868783034,0.0,0.0,0.0,0.0
76,0.3904354356066335,5.0,20.981721677564966,0.0,3.296123795723887,0.9116102911900048,1.0986122886681098,3.0000000000000004,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
77,0.37503941114369505,1.0,2.7250736190357467,0.0,4.367804100009156,11.726085393020192,2.4707201116484017,11.830963399401433,2.8131370328425818,37.0,1560.6666666666667,37620.0,3653520.6666666665,146780700.0,1.1851443087275977,3.2711588441772075,1.6473055458449999,9.914297036018777,154.08933043791245,1352.0252271957913,35615.28263220626,520831.65498441487
78,0.6378081459000692,8.0,0.1419668259085736,1.0,8.46532601687836,10.381592949436094,5.37290446402897,215.48783633484902,23.72022629629603,661.4,450167.43999999994,215198378.20799989,391721981016.89905,351266185154452.2,2.735077768974325,15.41094188247132,5.529956302675607,25.38313161796005,328.0665861329068,3499.6389492798357,269455.9062501836,4783425.980666747
79,0.4803582229363265,4.0,5.229631393592403,1.0,4.73627267787881,6.479959737823292,2.6390573296152584,13.999999999999996,1.9898477157360408,98.5,9506.25,0.0,90368789.0625,0.0,3.6870291327757756,39.92605557804136,36.83916085194787,43.27161306489313,278.34258321698303,-2.7284841053187847e-12,77474.59363190312,-1.280568540096283e-09
80,0.5098895909035405,1.0,4.189733351279176,0.0,4.9226944160122965,33.14912182053814,5.484796933490655,240.99999999999994,241.0,241.0,0.0,0.0,0.0,0.0,3.560878952197363,35.19411750127046,35.19411750127047,35.19411750127047,0.0,0.0,0.0,0.0
81,0.5294839410864693,1.0,0.02248400181477077,1.0,7.915771951986438,5.829269208806533,3.4396779022302195,31.176914536239792,7.870445344129555,123.5,14280.25,0.0,203925540.0625,0.0,1.7963168731256502,6.027406827941336,1.9464232612124615,18.66481653475692,312.04574320662147,0.0,97372.54585337275,0.0
82,0.43291331985639336,2.0,10.69306554338462,0.0,3.6383725900454156,0.9116102911900048,2.1972245773362196,9.000000000000002,9.0,9.0,0.0,0.0,0.0,0.0,0.7902419802609219,2.2039296692126094,2.2039296692126094,2.2039296692126094,0.0,0.0,0.0,0.0
83,0.500567959835541,0.0,8.03682607813124,1.0,4.308034563704116,7.9587450816311005,5.0238805208462765,152.0,152.0,152.0,0.0,0.0,0.0,0.0,3.241878497232672,25.58173185230041,25.58173185230041,25.58173185230041,0.0,0.0,0.0,0.0
84,0.32700808889566896,4.0,1.6240358727244573,0.0,4.55956169377061,11.203866854106055,2.6006107509329084,13.471963537177878,3.44524631314716,53.0,5669.5,483502.5,74460260.5,9137391412.5,1.8162681644350926,6.148869012099852,1.944347863847226,20.95779591824321,520.6117018471164,7322.40060097326,480845.33453493007,12707091.461596787
85,0.5387078187857084,5.0,20.981721677564966,0.0,4.0065617510332,5.510484910954992,2.4978288210848545,12.156072280159313,2.321960299937367,81.4,9897.04,597521.0879999999,156272180.6752,18797629737.192955,1.3323923423894428,3.790099766601546,1.626558358014306,12.170953793337688,209.06927975397267,2145.6107584869583,78942.54949498396,1553944.0680119183
86,0.36913265541136553,3.0,8.402094847826126,0.0,3.4544415486527154,0.9116102911900048,2.287626383072074,9.851526157916712,3.2553693917849165,117.7,87432.20999999998,66851720.915999986,59906556239.59768,52549255944729.945,1.1100620257291722,3.0345466085646593,1.6019409694421176,8.989863798093214,150.42068934476097,2130.3963117545472,62356.25916424078,1510207.460975069
87,0.4034536062228144,1.0,3.199741887578938,1.0,4.5623159753088744,0.2042558668422495,1.3862943611198906,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
88,0.5917001200080879,7.0,7.728490996186066,0.0,4.6377599612359734,15.373401859171919,4.242561674841743,69.58588011455312,15.153963745219755,273.06666666666666,114763.79555555554,41888888.90725928,36416778371.45684,22995264793303.824,2.02333763515878,7.563527146498994,2.5257462950899305,17.877416424571535,239.52594030664508,1085.150055843248,110400.53550688359,1667824.0656272203
89,0.3448740778261387,3.0,18.42226210250916,0.0,3.055389406302645,0.9116102911900048,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
